,Street,From,To,Street.Length,any_spot,lat,lng,street_cluster,Minute,Hour,Dow,Time,isweekend,From_To,Dow_mean_enc,isweekend_mean_enc,From_To_mean_enc,Street_mean_enc,Hour_mean_enc,street_cluster_mean_enc,street_cluster_Dow_mean_enc,Dow_Hour_mean_enc,street_cluster_Hour_mean_enc,street_cluster_isweekend_mean_enc,From_To_Dow_mean_enc,From_To_Hour_mean_enc,Street_realspot_enc,From_To_realspot_enc,street_cluster_Hour_realspot_enc,street_cluster_isweekend_realspot_enc,From_To_Dow_realspot_enc,From_To_Hour_realspot_enc,TOTAL_OCCUPIED_TIME_pct,TOTAL_VACANT_TIME_pct,TOTAL_UNKNOWN_TIME_pct,OP_OCCUPIED_TIME_pct,OP_VACANT_TIME_pct,OP_UNKNOWN_TIME_pct,NONOP_OCCUPIED_TIME_pct,NONOP_VACANT_TIME_pct,NONOP_UNKNOWN_TIME_pct,GMP_OCCUPIED_TIME_pct,GMP_VACANT_TIME_pct,GMP_UNKNOWN_TIME_pct,COMM_OCCUPIED_TIME_pct,COMM_VACANT_TIME_pct,COMM_UNKNOWN_TIME_pct,TOTAL_TIME_spots,OP_TIME_spots,NONOP_TIME_spots,GMP_TIME_spots,COMM_TIME_spots
10,0,5,53,97.607445,1,37.7537794,-122.4197291,2,31,19,0,1931,1,5,0.3609022556390977,0.4351851851851852,0.375,0.4,0.22641509433962265,0.43243243243243246,0.3697033898305085,0.5,0.0,0.6363636363636364,0.3697033898305085,0.0,0.9333333333333333,0.875,0.0,1.7272727272727273,1.8432203389830508,0.0,0.762612477192,0.130533100785,0.10685442202199999,0.0,0.0,0.0,0.762612477192,0.130533100785,0.10685442202199999,0.0,0.0,0.0,0.0,0.0,0.0,23,0,23,0,0
11,0,46,11,96.3013,1,37.753976,-122.41644070000001,2,36,17,0,1736,1,66,0.3609022556390977,0.4351851851851852,0.5714285714285714,0.4,0.37142857142857144,0.43243243243243246,0.3697033898305085,0.29411764705882354,0.5,0.6363636363636364,0.3697033898305085,1.0,0.9333333333333333,0.8571428571428571,1.0,1.7272727272727273,1.8432203389830508,2.0,0.637630481456,0.256001458028,0.106368060516,0.637630481456,0.256001458028,0.106368060516,0.0,0.0,0.0,0.674934290765,0.221445407482,0.10362030175300001,0.59833385283,0.334696950251,0.0669691969197,23,23,0,15,7
12,0,46,11,96.3013,1,37.753976,-122.41644070000001,2,29,19,0,1929,1,66,0.3609022556390977,0.4351851851851852,0.5714285714285714,0.4,0.22641509433962265,0.43243243243243246,0.3697033898305085,0.5,0.0,0.6363636363636364,0.3697033898305085,0.0,0.9333333333333333,0.8571428571428571,0.0,1.7272727272727273,1.8432203389830508,0.0,0.762612477192,0.130533100785,0.10685442202199999,0.0,0.0,0.0,0.762612477192,0.130533100785,0.10685442202199999,0.0,0.0,0.0,0.0,0.0,0.0,23,0,23,0,0
13,0,35,11,96.04013,0,37.753845500000004,-122.41861940000001,2,30,19,0,1930,1,50,0.3609022556390977,0.4351851851851852,0.375,0.4,0.22641509433962265,0.43243243243243246,0.3697033898305085,0.5,0.0,0.6363636363636364,0.3697033898305085,0.0,0.9333333333333333,0.875,0.0,1.7272727272727273,1.8432203389830508,0.0,0.762612477192,0.130533100785,0.10685442202199999,0.0,0.0,0.0,0.762612477192,0.130533100785,0.10685442202199999,0.0,0.0,0.0,0.0,0.0,0.0,23,0,23,0,0
14,2,32,0,141.70232,1,37.763042299999995,-122.4102673,7,34,7,0,734,1,45,0.3609022556390977,0.4351851851851852,0.7777777777777778,0.7777777777777778,0.35,0.7777777777777778,0.0,0.25,0.3697033898305085,0.5,0.0,0.3697033898305085,4.111111111111111,4.111111111111111,1.8432203389830508,0.75,0.0,1.8432203389830508,0.19152108305399998,0.7305194111,0.0779595058466,0.106994553774,0.735360820916,0.15764462531,0.258954773661,0.699929154287,0.041116072051699995,0.157333138173,0.663969012924,0.17869784890299997,0.08424897119339998,0.7676193415639999,0.14813168724300002,34,6,27,5,1
15,2,32,0,141.70232,1,37.763042299999995,-122.4102673,7,46,16,0,1646,1,45,0.3609022556390977,0.4351851851851852,0.7777777777777778,0.7777777777777778,0.4225352112676056,0.7777777777777778,0.0,0.36363636363636365,1.0,0.5,0.0,1.0,4.111111111111111,4.111111111111111,7.0,0.75,0.0,7.0,0.399441865639,0.475120813849,0.12543732051200002,0.439043698636,0.485435960404,0.0755203409601,0.179972470608,0.5711452641170001,0.24888226527600002,0.461496136511,0.466249025866,0.0722548376227,0.18462985550900002,0.743087314237,0.0722828302541,34,31,3,28,2
16,15,1,1,179.13297,1,37.7506482,-122.4183159,2,50,8,0,850,1,1,0.3609022556390977,0.4351851851851852,0.5714285714285714,0.37142857142857144,0.3793103448275862,0.43243243243243246,0.3697033898305085,0.3697033898305085,0.3697033898305085,0.6363636363636364,0.3697033898305085,0.3697033898305085,2.914285714285714,2.142857142857143,1.8432203389830508,1.7272727272727273,1.8432203389830508,1.8432203389830508,0.465712265627,0.374819846193,0.15946788818,0.475299590938,0.520562814752,0.00413759430942,0.461249895387,0.35686211081600006,0.18188799379700002,0.732576535706,0.266500333565,0.0009231307294689999,0.347227283706,0.643212486848,0.00956022944551,27,9,18,5,3
17,15,1,1,179.13297,0,37.7506482,-122.4183159,2,57,13,0,1357,1,1,0.3609022556390977,0.4351851851851852,0.5714285714285714,0.37142857142857144,0.3108108108108108,0.43243243243243246,0.3697033898305085,0.375,1.0,0.6363636363636364,0.3697033898305085,1.0,2.914285714285714,2.142857142857143,5.0,1.7272727272727273,1.8432203389830508,5.0,0.71175021096,0.282391666767,0.005858122272279999,0.713587649885,0.281484514676,0.00492783543976,0.6026212106800001,0.375118515348,0.0222602739726,0.7602381710089999,0.23512614082400002,0.00463568816635,0.49635074596999995,0.49602651501199996,0.007622739018090001,27,26,0,20,5
18,15,1,1,179.13297,1,37.7506482,-122.4183159,2,54,17,0,1754,1,1,0.3609022556390977,0.4351851851851852,0.5714285714285714,0.37142857142857144,0.37142857142857144,0.43243243243243246,0.3697033898305085,0.29411764705882354,0.5,0.6363636363636364,0.3697033898305085,0.3697033898305085,2.914285714285714,2.142857142857143,1.0,1.7272727272727273,1.8432203389830508,1.8432203389830508,0.570459851459,0.216577802341,0.2129623462,0.727492469322,0.26630371274,0.00620381793732,0.23763506059700001,0.109665243482,0.652699695921,0.76687395935,0.227426313647,0.0056997270026299994,0.538976589451,0.45141250303499997,0.00961090751363,27,20,7,16,3
19,0,35,7,96.03711,0,37.753845500000004,-122.41861940000001,2,42,7,1,742,0,49,0.16129032258064516,0.29684601113172543,0.2857142857142857,0.4,0.35,0.43243243243243246,0.3697033898305085,0.3697033898305085,0.3697033898305085,0.34615384615384615,0.3697033898305085,0.3697033898305085,0.9333333333333333,1.1428571428571428,1.8432203389830508,0.9230769230769231,1.8432203389830508,1.8432203389830508,0.361465054686,0.5315809608609999,0.106953984453,0.5018241505969999,0.439493954699,0.058681894704599995,0.320862379317,0.556390605901,0.122747014781,0.0,0.0,0.0,0.5018241505969999,0.439493954699,0.058681894704599995,23,5,18,0,5
20,0,35,7,96.03711,0,37.753845500000004,-122.41861940000001,2,25,19,1,1925,0,49,0.16129032258064516,0.29684601113172543,0.2857142857142857,0.4,0.22641509433962265,0.43243243243243246,0.3697033898305085,0.3697033898305085,0.0,0.34615384615384615,0.3697033898305085,0.0,0.9333333333333333,1.1428571428571428,0.0,0.9230769230769231,1.8432203389830508,0.0,0.7969569695819999,0.0960757134519,0.10696731696699999,0.0,0.0,0.0,0.7969569695819999,0.0960757134519,0.10696731696699999,0.0,0.0,0.0,0.0,0.0,0.0,23,0,23,0,0
21,0,5,53,97.607445,0,37.7537794,-122.4197291,2,41,7,1,741,0,5,0.16129032258064516,0.29684601113172543,0.375,0.4,0.35,0.43243243243243246,0.3697033898305085,0.3697033898305085,0.3697033898305085,0.34615384615384615,0.3697033898305085,0.3697033898305085,0.9333333333333333,0.875,1.8432203389830508,0.9230769230769231,1.8432203389830508,1.8432203389830508,0.361465054686,0.5315809608609999,0.106953984453,0.5018241505969999,0.439493954699,0.058681894704599995,0.320862379317,0.556390605901,0.122747014781,0.0,0.0,0.0,0.5018241505969999,0.439493954699,0.058681894704599995,23,5,18,0,5
22,0,5,53,97.607445,1,37.7537794,-122.4197291,2,25,19,1,1925,0,5,0.16129032258064516,0.29684601113172543,0.375,0.4,0.22641509433962265,0.43243243243243246,0.3697033898305085,0.3697033898305085,0.0,0.34615384615384615,0.3697033898305085,0.0,0.9333333333333333,0.875,0.0,0.9230769230769231,1.8432203389830508,0.0,0.7969569695819999,0.0960757134519,0.10696731696699999,0.0,0.0,0.0,0.7969569695819999,0.0960757134519,0.10696731696699999,0.0,0.0,0.0,0.0,0.0,0.0,23,0,23,0,0
23,0,46,11,96.3013,0,37.753976,-122.41644070000001,2,43,7,1,743,0,66,0.16129032258064516,0.29684601113172543,0.5714285714285714,0.4,0.35,0.43243243243243246,0.3697033898305085,0.3697033898305085,0.3697033898305085,0.34615384615384615,0.3697033898305085,0.3697033898305085,0.9333333333333333,0.8571428571428571,1.8432203389830508,0.9230769230769231,1.8432203389830508,1.8432203389830508,0.361465054686,0.5315809608609999,0.106953984453,0.5018241505969999,0.439493954699,0.058681894704599995,0.320862379317,0.556390605901,0.122747014781,0.0,0.0,0.0,0.5018241505969999,0.439493954699,0.058681894704599995,23,5,18,0,5
24,0,46,11,96.3013,1,37.753976,-122.41644070000001,2,36,17,1,1736,0,66,0.16129032258064516,0.29684601113172543,0.5714285714285714,0.4,0.37142857142857144,0.43243243243243246,0.3697033898305085,0.3697033898305085,0.5,0.34615384615384615,0.3697033898305085,1.0,0.9333333333333333,0.8571428571428571,1.0,0.9230769230769231,1.8432203389830508,2.0,0.651899581152,0.242296835737,0.10580358311100001,0.653222180341,0.24206755601100002,0.104710263648,0.49186507936499996,0.27003968254,0.23809523809500002,0.696033600569,0.20268932587699998,0.101277073554,0.608598425926,0.326012685185,0.0653888888889,23,23,0,15,7
25,0,46,11,96.3013,1,37.753976,-122.41644070000001,2,26,19,1,1926,0,66,0.16129032258064516,0.29684601113172543,0.5714285714285714,0.4,0.22641509433962265,0.43243243243243246,0.3697033898305085,0.3697033898305085,0.0,0.34615384615384615,0.3697033898305085,0.0,0.9333333333333333,0.8571428571428571,0.0,0.9230769230769231,1.8432203389830508,0.0,0.7969569695819999,0.0960757134519,0.10696731696699999,0.0,0.0,0.0,0.7969569695819999,0.0960757134519,0.10696731696699999,0.0,0.0,0.0,0.0,0.0,0.0,23,0,23,0,0
26,0,35,11,96.04013,1,37.753845500000004,-122.41861940000001,2,42,7,1,742,0,50,0.16129032258064516,0.29684601113172543,0.375,0.4,0.35,0.43243243243243246,0.3697033898305085,0.3697033898305085,0.3697033898305085,0.34615384615384615,0.3697033898305085,0.3697033898305085,0.9333333333333333,0.875,1.8432203389830508,0.9230769230769231,1.8432203389830508,1.8432203389830508,0.361465054686,0.5315809608609999,0.106953984453,0.5018241505969999,0.439493954699,0.058681894704599995,0.320862379317,0.556390605901,0.122747014781,0.0,0.0,0.0,0.5018241505969999,0.439493954699,0.058681894704599995,23,5,18,0,5
27,0,35,11,96.04013,0,37.753845500000004,-122.41861940000001,2,35,17,1,1735,0,50,0.16129032258064516,0.29684601113172543,0.375,0.4,0.37142857142857144,0.43243243243243246,0.3697033898305085,0.3697033898305085,0.5,0.34615384615384615,0.3697033898305085,0.0,0.9333333333333333,0.875,1.0,0.9230769230769231,1.8432203389830508,0.0,0.651899581152,0.242296835737,0.10580358311100001,0.653222180341,0.24206755601100002,0.104710263648,0.49186507936499996,0.27003968254,0.23809523809500002,0.696033600569,0.20268932587699998,0.101277073554,0.608598425926,0.326012685185,0.0653888888889,23,23,0,15,7
28,0,35,11,96.04013,0,37.753845500000004,-122.41861940000001,2,25,19,1,1925,0,50,0.16129032258064516,0.29684601113172543,0.375,0.4,0.22641509433962265,0.43243243243243246,0.3697033898305085,0.3697033898305085,0.0,0.34615384615384615,0.3697033898305085,0.0,0.9333333333333333,0.875,0.0,0.9230769230769231,1.8432203389830508,0.0,0.7969569695819999,0.0960757134519,0.10696731696699999,0.0,0.0,0.0,0.7969569695819999,0.0960757134519,0.10696731696699999,0.0,0.0,0.0,0.0,0.0,0.0,23,0,23,0,0
29,2,32,0,141.70232,1,37.763042299999995,-122.4102673,7,19,17,1,1719,0,45,0.16129032258064516,0.29684601113172543,0.7777777777777778,0.7777777777777778,0.37142857142857144,0.7777777777777778,0.3697033898305085,0.3697033898305085,0.0,1.0,0.3697033898305085,0.0,4.111111111111111,4.111111111111111,0.0,6.8,1.8432203389830508,0.0,0.430353851536,0.44244202201800004,0.127204126445,0.472550914669,0.450598368582,0.076850716749,0.168971877354,0.5835797515600001,0.247448371086,0.49596100475500005,0.430767193922,0.0732718013222,0.214655601834,0.709528592199,0.0758158059673,34,30,3,28,2
30,15,1,1,179.13297,0,37.7506482,-122.4183159,2,23,11,1,1123,0,1,0.16129032258064516,0.29684601113172543,0.5714285714285714,0.37142857142857144,0.21428571428571427,0.43243243243243246,0.3697033898305085,0.16666666666666666,0.25,0.34615384615384615,0.3697033898305085,0.3697033898305085,2.914285714285714,2.142857142857143,0.25,0.9230769230769231,1.8432203389830508,1.8432203389830508,0.6979174500800001,0.29564542455299997,0.006437125366890001,0.6998629354350001,0.294558032194,0.0055790323716,0.6016894832680001,0.378685943353,0.0196245733788,0.74061925409,0.253964200666,0.00541654524463,0.505605544107,0.48649029352,0.007904162373350001,27,26,0,20,5
31,0,35,7,96.03711,1,37.753845500000004,-122.41861940000001,2,14,17,3,1714,0,49,0.2641509433962264,0.29684601113172543,0.2857142857142857,0.4,0.37142857142857144,0.43243243243243246,0.3697033898305085,0.0,0.5,0.34615384615384615,0.3697033898305085,0.3697033898305085,0.9333333333333333,1.1428571428571428,1.0,0.9230769230769231,1.8432203389830508,1.8432203389830508,0.708252797105,0.18792883414900002,0.103818368746,0.708252797105,0.18792883414900002,0.103818368746,0.0,0.0,0.0,0.75149411256,0.148229580031,0.10027630740900001,0.666647237654,0.26629239197500004,0.0670603703704,23,23,0,15,7
32,0,35,7,96.03711,1,37.753845500000004,-122.41861940000001,2,39,18,3,1839,0,49,0.2641509433962264,0.29684601113172543,0.2857142857142857,0.4,0.3283582089552239,0.43243243243243246,0.3697033898305085,0.3333333333333333,0.5,0.34615384615384615,0.3697033898305085,0.3697033898305085,0.9333333333333333,1.1428571428571428,1.0,0.9230769230769231,1.8432203389830508,1.8432203389830508,0.796674427272,0.0997233000314,0.103602272697,0.0,0.0,0.0,0.796674427272,0.0997233000314,0.103602272697,0.0,0.0,0.0,0.0,0.0,0.0,23,0,23,0,0
33,0,5,53,97.607445,1,37.7537794,-122.4197291,2,13,17,3,1713,0,5,0.2641509433962264,0.29684601113172543,0.375,0.4,0.37142857142857144,0.43243243243243246,0.3697033898305085,0.0,0.5,0.34615384615384615,0.3697033898305085,0.3697033898305085,0.9333333333333333,0.875,1.0,0.9230769230769231,1.8432203389830508,1.8432203389830508,0.708252797105,0.18792883414900002,0.103818368746,0.708252797105,0.18792883414900002,0.103818368746,0.0,0.0,0.0,0.75149411256,0.148229580031,0.10027630740900001,0.666647237654,0.26629239197500004,0.0670603703704,23,23,0,15,7
34,0,46,11,96.3013,1,37.753976,-122.41644070000001,2,16,17,3,1716,0,66,0.2641509433962264,0.29684601113172543,0.5714285714285714,0.4,0.37142857142857144,0.43243243243243246,0.3697033898305085,0.0,0.5,0.34615384615384615,0.3697033898305085,1.0,0.9333333333333333,0.8571428571428571,1.0,0.9230769230769231,1.8432203389830508,2.0,0.708252797105,0.18792883414900002,0.103818368746,0.708252797105,0.18792883414900002,0.103818368746,0.0,0.0,0.0,0.75149411256,0.148229580031,0.10027630740900001,0.666647237654,0.26629239197500004,0.0670603703704,23,23,0,15,7
35,0,46,11,96.3013,1,37.753976,-122.41644070000001,2,40,18,3,1840,0,66,0.2641509433962264,0.29684601113172543,0.5714285714285714,0.4,0.3283582089552239,0.43243243243243246,0.3697033898305085,0.3333333333333333,0.5,0.34615384615384615,0.3697033898305085,0.3697033898305085,0.9333333333333333,0.8571428571428571,1.0,0.9230769230769231,1.8432203389830508,1.8432203389830508,0.796674427272,0.0997233000314,0.103602272697,0.0,0.0,0.0,0.796674427272,0.0997233000314,0.103602272697,0.0,0.0,0.0,0.0,0.0,0.0,23,0,23,0,0
36,0,35,11,96.04013,1,37.753845500000004,-122.41861940000001,2,16,17,3,1716,0,50,0.2641509433962264,0.29684601113172543,0.375,0.4,0.37142857142857144,0.43243243243243246,0.3697033898305085,0.0,0.5,0.34615384615384615,0.3697033898305085,0.0,0.9333333333333333,0.875,1.0,0.9230769230769231,1.8432203389830508,0.0,0.708252797105,0.18792883414900002,0.103818368746,0.708252797105,0.18792883414900002,0.103818368746,0.0,0.0,0.0,0.75149411256,0.148229580031,0.10027630740900001,0.666647237654,0.26629239197500004,0.0670603703704,23,23,0,15,7
37,0,35,11,96.04013,0,37.753845500000004,-122.41861940000001,2,40,18,3,1840,0,50,0.2641509433962264,0.29684601113172543,0.375,0.4,0.3283582089552239,0.43243243243243246,0.3697033898305085,0.3333333333333333,0.5,0.34615384615384615,0.3697033898305085,0.3697033898305085,0.9333333333333333,0.875,1.0,0.9230769230769231,1.8432203389830508,1.8432203389830508,0.796674427272,0.0997233000314,0.103602272697,0.0,0.0,0.0,0.796674427272,0.0997233000314,0.103602272697,0.0,0.0,0.0,0.0,0.0,0.0,23,0,23,0,0
38,15,1,1,179.13297,1,37.7506482,-122.4183159,2,36,18,3,1836,0,1,0.2641509433962264,0.29684601113172543,0.5714285714285714,0.37142857142857144,0.3283582089552239,0.43243243243243246,0.3697033898305085,0.3333333333333333,0.5,0.34615384615384615,0.3697033898305085,0.5,2.914285714285714,2.142857142857143,1.0,0.9230769230769231,1.8432203389830508,1.0,0.738336465625,0.258677735594,0.00298579878165,0.0,0.0,0.0,0.738336465625,0.258677735594,0.00298579878165,0.0,0.0,0.0,0.0,0.0,0.0,27,0,27,0,0
39,0,35,7,96.03711,0,37.753845500000004,-122.41861940000001,2,35,13,4,1335,0,49,0.22916666666666666,0.29684601113172543,0.2857142857142857,0.4,0.3108108108108108,0.43243243243243246,0.2,0.3697033898305085,1.0,0.34615384615384615,0.5,0.3697033898305085,0.9333333333333333,1.1428571428571428,5.0,0.9230769230769231,1.0,1.8432203389830508,0.536768185687,0.36057037921499996,0.102661435099,0.536768185687,0.36057037921499996,0.102661435099,0.0,0.0,0.0,0.540644303329,0.320072159171,0.139283537501,0.526927696823,0.418654953451,0.054417349726800006,23,23,0,14,9
40,0,35,7,96.03711,0,37.753845500000004,-122.41861940000001,2,31,19,4,1931,0,49,0.22916666666666666,0.29684601113172543,0.2857142857142857,0.4,0.22641509433962265,0.43243243243243246,0.2,0.18518518518518517,0.0,0.34615384615384615,0.5,0.0,0.9333333333333333,1.1428571428571428,0.0,0.9230769230769231,1.0,0.0,0.811415243727,0.08466332502110001,0.103921431252,0.0,0.0,0.0,0.811415243727,0.08466332502110001,0.103921431252,0.0,0.0,0.0,0.0,0.0,0.0,23,0,23,0,0
41,0,5,53,97.607445,0,37.7537794,-122.4197291,2,35,13,4,1335,0,5,0.22916666666666666,0.29684601113172543,0.375,0.4,0.3108108108108108,0.43243243243243246,0.2,0.3697033898305085,1.0,0.34615384615384615,0.0,0.3697033898305085,0.9333333333333333,0.875,5.0,0.9230769230769231,0.0,1.8432203389830508,0.536768185687,0.36057037921499996,0.102661435099,0.536768185687,0.36057037921499996,0.102661435099,0.0,0.0,0.0,0.540644303329,0.320072159171,0.139283537501,0.526927696823,0.418654953451,0.054417349726800006,23,23,0,14,9
42,0,5,53,97.607445,0,37.7537794,-122.4197291,2,31,19,4,1931,0,5,0.22916666666666666,0.29684601113172543,0.375,0.4,0.22641509433962265,0.43243243243243246,0.2,0.18518518518518517,0.0,0.34615384615384615,0.0,0.0,0.9333333333333333,0.875,0.0,0.9230769230769231,0.0,0.0,0.811415243727,0.08466332502110001,0.103921431252,0.0,0.0,0.0,0.811415243727,0.08466332502110001,0.103921431252,0.0,0.0,0.0,0.0,0.0,0.0,23,0,23,0,0
43,0,46,11,96.3013,1,37.753976,-122.41644070000001,2,36,13,4,1336,0,66,0.22916666666666666,0.29684601113172543,0.5714285714285714,0.4,0.3108108108108108,0.43243243243243246,0.2,0.3697033898305085,1.0,0.34615384615384615,0.0,0.3697033898305085,0.9333333333333333,0.8571428571428571,5.0,0.9230769230769231,0.0,1.8432203389830508,0.536768185687,0.36057037921499996,0.102661435099,0.536768185687,0.36057037921499996,0.102661435099,0.0,0.0,0.0,0.540644303329,0.320072159171,0.139283537501,0.526927696823,0.418654953451,0.054417349726800006,23,23,0,14,9
