Date_Time,Street,From,To,daily_avg_freq,dow_avg_freq
2014-01-30 17:27:00,Polk Street,Clay Street,Washington Street,129.20833333333334,165.33333333333334
2014-01-30 19:10:00,Polk Street,Clay Street,Washington Street,129.20833333333334,165.33333333333334
2014-01-30 16:27:00,Polk Street,Jackson Street,Washington Street,137.9047619047619,150.0
2014-01-30 17:26:00,Polk Street,Jackson Street,Washington Street,137.9047619047619,150.0
2014-01-30 19:11:00,Polk Street,Jackson Street,Washington Street,137.9047619047619,150.0
2014-01-30 16:32:00,Van Ness Avenue,Pacific Avenue,Broadway,74.35,72.66666666666667
2014-01-30 17:18:00,Washington Street,Van Ness Avenue,Polk Street,74.54545454545455,80.66666666666667
2014-01-30 18:15:00,Washington Street,Van Ness Avenue,Polk Street,74.54545454545455,80.66666666666667
2014-01-30 19:39:00,Washington Street,Van Ness Avenue,Polk Street,74.54545454545455,80.66666666666667
2014-01-30 17:19:00,Washington Street,Polk Street,Larkin Street,182.71428571428572,194.66666666666666
2014-01-30 18:16:00,Washington Street,Polk Street,Larkin Street,182.71428571428572,194.66666666666666
2014-01-30 19:39:00,Washington Street,Polk Street,Larkin Street,182.71428571428572,194.66666666666666
2014-01-30 19:45:00,Jackson Street,Polk Street,Van Ness Avenue,137.9047619047619,150.0
2014-01-30 16:25:00,Polk Street,Bonita Street,Vallejo Street,249.95454545454547,299.0
2014-01-30 19:13:00,Polk Street,Bonita Street,Vallejo Street,249.95454545454547,299.0
2014-01-31 14:23:00,Van Ness Avenue,Geary Boulevard,Myrtle Street,35.09090909090909,40.0
2014-01-31 13:23:00,Van Ness Avenue,Clay Street,Washington Street,38.63157894736842,47.333333333333336
2014-01-31 14:21:00,Van Ness Avenue,Bush Street,Fern Street,111.0909090909091,130.0
2014-01-31 14:22:00,Van Ness Avenue,Daniel Burnham Court,Post Street,47.526315789473685,53.0
2014-01-31 13:51:00,Pine Street,Larkin Street,Polk Street,30.0,31.333333333333332
2014-01-31 13:20:00,Pine Street,Polk Street,Van Ness Avenue,119.77272727272727,134.66666666666666
2014-01-31 13:52:00,Pine Street,Polk Street,Van Ness Avenue,119.77272727272727,134.66666666666666
2014-01-31 14:21:00,Van Ness Avenue,Van Ness Avenue,Bush Street,111.0909090909091,130.0
2014-01-31 15:01:00,Van Ness Avenue,Van Ness Avenue,Bush Street,111.0909090909091,130.0
2014-01-31 13:16:00,Polk Street,Clay Street,Washington Street,129.20833333333334,119.25
2014-01-31 15:05:00,Polk Street,Clay Street,Washington Street,129.20833333333334,119.25
2014-01-31 13:16:00,Polk Street,Jackson Street,Washington Street,137.9047619047619,169.33333333333334
2014-01-31 14:11:00,Polk Street,Jackson Street,Washington Street,137.9047619047619,169.33333333333334
2014-01-31 15:06:00,Polk Street,Jackson Street,Washington Street,137.9047619047619,169.33333333333334
2014-01-31 13:24:00,Van Ness Avenue,Pacific Avenue,Broadway,74.35,86.0
2014-01-31 14:20:00,Van Ness Avenue,Pacific Avenue,Broadway,74.35,86.0
2014-01-31 14:11:00,Washington Street,Van Ness Avenue,Polk Street,74.54545454545455,82.0
2014-01-31 15:57:00,Washington Street,Van Ness Avenue,Polk Street,74.54545454545455,82.0
2014-01-31 14:11:00,Washington Street,Polk Street,Larkin Street,182.71428571428572,209.0
2014-01-31 14:09:00,Jackson Street,Polk Street,Van Ness Avenue,137.9047619047619,169.33333333333334
2014-01-31 13:13:00,Polk Street,Bonita Street,Vallejo Street,249.95454545454547,307.3333333333333
2014-01-31 15:07:00,Polk Street,Bonita Street,Vallejo Street,249.95454545454547,307.3333333333333
2014-01-31 13:13:00,Polk Street,Bonita Street,Green Street,249.95454545454547,307.3333333333333
2014-01-31 15:07:00,Polk Street,Bonita Street,Green Street,249.95454545454547,307.3333333333333
2014-02-01 14:05:00,23rd Street,Mission Street,Bartlett Street,144.4090909090909,206.0
2014-02-01 14:05:00,23rd Street,Bartlett Street,Valencia Street,22.954545454545453,42.0
2014-02-01 09:01:00,Mission Street,Julia Street,Angelo's Alley,33.59090909090909,38.666666666666664
2014-02-01 09:35:00,Mission Street,Julia Street,Angelo's Alley,33.59090909090909,38.666666666666664
2014-02-01 09:00:00,Mission Street,6th Street,7th Street,40.61904761904762,45.0
2014-02-01 09:36:00,Mission Street,6th Street,7th Street,40.61904761904762,45.0
2014-02-01 14:07:00,23rd Street,South Van Ness Avenue,Capp Street,20.952380952380953,24.333333333333332
2014-02-01 14:07:00,23rd Street,Mission Street,Capp Street,144.4090909090909,206.0
2014-02-01 13:32:00,Bryant Street,Mariposa Street,17th Street,33.1578947368421,33.666666666666664
2014-02-01 15:43:00,Bryant Street,Mariposa Street,17th Street,33.1578947368421,33.666666666666664
2014-02-01 12:29:00,Mission Street,25th Street,26th Street,168.72727272727272,188.66666666666666
2014-02-02 10:27:00,Jessie Street,New Montgomery Street,Annie Street,71.65217391304348,8.666666666666666
2014-02-02 14:02:00,Van Ness Avenue,Geary Boulevard,Myrtle Street,35.09090909090909,1.0
2014-02-02 14:02:00,Van Ness Avenue,Van Ness Avenue,Eddy Street,60.04347826086956,1.0
2014-02-02 14:58:00,Van Ness Avenue,Van Ness Avenue,Eddy Street,60.04347826086956,1.0
2014-02-02 14:03:00,Van Ness Avenue,Van Ness Avenue,Turk Street,76.21052631578948,76.21052631578948
2014-02-02 14:58:00,Van Ness Avenue,Van Ness Avenue,Turk Street,76.21052631578948,76.21052631578948
2014-02-02 14:01:00,Van Ness Avenue,Bush Street,Fern Street,111.0909090909091,2.6666666666666665
2014-02-02 14:01:00,Van Ness Avenue,Daniel Burnham Court,Post Street,47.526315789473685,47.526315789473685
2014-02-02 07:54:00,Mission Street,6th Street,7th Street,40.61904761904762,2.0
2014-02-02 10:52:00,Mission Street,6th Street,7th Street,40.61904761904762,2.0
2014-02-02 14:04:00,Van Ness Avenue,Van Ness Avenue,Grove Street,12.916666666666666,2.0
2014-02-02 15:00:00,Van Ness Avenue,Van Ness Avenue,Grove Street,12.916666666666666,2.0
2014-02-02 14:04:00,Van Ness Avenue,McAllister Street,Van Ness Avenue,44.05,44.05
2014-02-02 14:59:00,Van Ness Avenue,McAllister Street,Van Ness Avenue,44.05,44.05
2014-02-02 16:31:00,Van Ness Avenue,Van Ness Avenue,Grove Street,12.916666666666666,2.0
2014-02-02 14:05:00,Van Ness Avenue,Van Ness Avenue,Fell Street,16.05,16.05
2014-02-02 15:02:00,Van Ness Avenue,Van Ness Avenue,Fell Street,16.05,16.05
2014-02-02 16:30:00,Van Ness Avenue,Van Ness Avenue,Fell Street,16.05,16.05
2014-02-02 14:03:00,Van Ness Avenue,Golden Gate Avenue,Van Ness Avenue,66.61904761904762,2.5
2014-02-02 14:59:00,Van Ness Avenue,Golden Gate Avenue,Van Ness Avenue,66.61904761904762,2.5
2014-02-02 14:03:00,Van Ness Avenue,Van Ness Avenue,Golden Gate Avenue,66.61904761904762,2.5
2014-02-02 14:58:00,Van Ness Avenue,Van Ness Avenue,Golden Gate Avenue,66.61904761904762,2.5
2014-02-02 14:00:00,Van Ness Avenue,Van Ness Avenue,Bush Street,111.0909090909091,2.6666666666666665
2014-02-02 14:05:00,Van Ness Avenue,Hayes Street,Van Ness Avenue,18.434782608695652,1.0
2014-02-02 15:02:00,Van Ness Avenue,Hayes Street,Van Ness Avenue,18.434782608695652,1.0
2014-02-02 16:30:00,Van Ness Avenue,Hayes Street,Van Ness Avenue,18.434782608695652,1.0
2014-02-02 09:55:00,Post Street,Kearny Street,Post Street,22.85,1.0
2014-02-02 14:29:00,Van Ness Avenue,McAllister Street,Van Ness Avenue,44.05,44.05
2014-02-03 13:08:00,Polk Street,Ellis Street,Olive Street,85.75,87.66666666666667
2014-02-03 13:08:00,Polk Street,Alice B. Toklas Place,O'Farrell Street,60.3,64.0
2014-02-03 13:39:00,Leavenworth Street,Eddy Street,Ellis Street,44.578947368421055,46.0
2014-02-03 16:15:00,Leavenworth Street,Eddy Street,Ellis Street,44.578947368421055,46.0
2014-02-03 13:56:00,Jones Street,Ellis Street,Eddy Street,36.63157894736842,28.666666666666668
2014-02-03 15:49:00,Bush Street,Parking Entrance Lane,Chatham Place,12.052631578947368,13.0
2014-02-03 15:10:00,Geary Street,Jones Street,Geary Street,28.36842105263158,22.333333333333332
2014-02-03 16:02:00,Van Ness Avenue,Geary Boulevard,Myrtle Street,35.09090909090909,33.0
2014-02-03 16:03:00,Van Ness Avenue,Van Ness Avenue,Eddy Street,60.04347826086956,72.66666666666667
2014-02-03 16:03:00,Van Ness Avenue,Van Ness Avenue,Turk Street,76.21052631578948,74.33333333333333
2014-02-03 12:47:00,Van Ness Avenue,Bush Street,Austin Street,111.0909090909091,121.33333333333333
2014-02-03 12:46:00,Van Ness Avenue,O'Farrell Street,Alice B. Toklas Place,50.57142857142857,56.333333333333336
2014-02-03 16:01:00,Van Ness Avenue,Bush Street,Fern Street,111.0909090909091,121.33333333333333
2014-02-03 16:01:00,Van Ness Avenue,Daniel Burnham Court,Post Street,47.526315789473685,48.0
2014-02-03 15:15:00,Post Street,Larkin Street,Meacham Place,72.85714285714286,58.25
2014-02-03 13:17:00,Mission Street,Julia Street,Angelo's Alley,33.59090909090909,42.0
2014-02-03 16:10:00,Mission Street,Julia Street,Angelo's Alley,33.59090909090909,42.0
2014-02-03 13:16:00,Mission Street,6th Street,7th Street,40.61904761904762,41.0
2014-02-03 13:09:00,Polk Street,Turk Street,Elm Street,54.86363636363637,71.66666666666667
2014-02-03 13:04:00,Larkin Street,Cedar Street,Post Street,24.3,18.333333333333332
2014-02-03 15:12:00,Geary Street,Larkin Street,Polk Street,35.95,32.333333333333336
2014-02-03 13:05:00,Pine Street,Larkin Street,Polk Street,30.0,31.333333333333332
2014-02-03 16:00:00,Pine Street,Larkin Street,Polk Street,30.0,31.333333333333332
2014-02-03 16:00:00,Pine Street,Polk Street,Van Ness Avenue,119.77272727272727,128.33333333333334
2014-02-03 14:37:00,Van Ness Avenue,Van Ness Avenue,Grove Street,12.916666666666666,20.25
2014-02-03 16:04:00,Van Ness Avenue,Van Ness Avenue,Grove Street,12.916666666666666,20.25
2014-02-03 14:36:00,Van Ness Avenue,McAllister Street,Van Ness Avenue,44.05,37.5
2014-02-03 16:04:00,Van Ness Avenue,McAllister Street,Van Ness Avenue,44.05,37.5
2014-02-03 12:43:00,Van Ness Avenue,Van Ness Avenue,Grove Street,12.916666666666666,20.25
2014-02-03 14:44:00,Van Ness Avenue,Van Ness Avenue,Grove Street,12.916666666666666,20.25
2014-02-03 13:51:00,Taylor Street,Sutter Street,Bush Street,61.15,40.5
2014-02-03 13:04:00,Larkin Street,O'Farrell Street,Larkin Street,60.40909090909091,64.66666666666667
2014-02-03 13:04:00,Larkin Street,Myrtle Street,Geary Street,35.05,30.0
2014-02-03 14:38:00,Grove Street,Dr Carlton P Goodlett Place,Van Ness Avenue,5.764705882352941,6.666666666666667
2014-02-03 13:02:00,Larkin Street,Larkin Street,Golden Gate Avenue,46.285714285714285,56.333333333333336
2014-02-03 15:11:00,Geary Street,Leavenworth Street,Hyde Street,31.047619047619047,28.0
2014-02-03 15:23:00,Sutter Street,Powell Street,Sutter Street,33.90909090909091,36.0
2014-02-03 12:54:00,Polk Street,Grove Street,Dr Tom Waddell Place,5.764705882352941,6.666666666666667
2014-02-03 14:41:00,Van Ness Avenue,Van Ness Avenue,Fell Street,16.05,13.0
2014-02-03 15:56:00,Van Ness Avenue,Van Ness Avenue,Fell Street,16.05,13.0
2014-02-03 16:04:00,Van Ness Avenue,Golden Gate Avenue,Van Ness Avenue,66.61904761904762,82.33333333333333
2014-02-03 14:27:00,Van Ness Avenue,Van Ness Avenue,Golden Gate Avenue,66.61904761904762,82.33333333333333
2014-02-03 16:04:00,Van Ness Avenue,Van Ness Avenue,Golden Gate Avenue,66.61904761904762,82.33333333333333
2014-02-03 16:00:00,Van Ness Avenue,Van Ness Avenue,Bush Street,111.0909090909091,121.33333333333333
2014-02-03 13:05:00,Larkin Street,Sutter Street,Larkin Street,36.38095238095238,44.666666666666664
2014-02-03 13:38:00,Leavenworth Street,Turk Street,Eddy Street,56.714285714285715,63.666666666666664
2014-02-03 16:39:00,Leavenworth Street,Turk Street,Eddy Street,56.714285714285715,63.666666666666664
2014-02-03 14:41:00,Van Ness Avenue,Hayes Street,Van Ness Avenue,18.434782608695652,18.0
2014-02-03 16:05:00,Van Ness Avenue,Hayes Street,Van Ness Avenue,18.434782608695652,18.0
2014-02-03 12:44:00,Van Ness Avenue,McAllister Street,Van Ness Avenue,44.05,37.5
2014-02-03 14:45:00,Van Ness Avenue,McAllister Street,Van Ness Avenue,44.05,37.5
2014-02-03 13:32:00,Hyde Street,Golden Gate Avenue,McAllister Street,91.33333333333333,133.66666666666666
2014-02-03 16:22:00,Hyde Street,Golden Gate Avenue,McAllister Street,91.33333333333333,133.66666666666666
2014-02-03 13:08:00,Polk Street,Willow Street,Eddy Street,28.0,31.0
2014-02-03 14:38:00,Grove Street,Dr Carlton P Goodlett Place,Larkin Street,5.764705882352941,6.666666666666667
2014-02-03 13:49:00,Taylor Street,Turk Street,Eddy Street,25.263157894736842,23.333333333333332
2014-02-03 13:50:00,Taylor Street,O'Farrell Street,Geary Street,33.42857142857143,36.333333333333336
2014-02-03 13:01:00,Larkin Street,McAllister Street,Fulton Street,37.1,52.0
2014-02-03 14:20:00,Mason Street,Sutter Street,Mason Street,45.68181818181818,42.5
2014-02-03 15:24:00,Sutter Street,Mason Street,Taylor Street,45.68181818181818,42.5
2014-02-03 13:03:00,Larkin Street,Turk Street,Eddy Street,40.7,48.666666666666664
2014-02-03 15:48:00,Bush Street,Taylor Street,Mason Street,34.26315789473684,39.0
2014-02-03 13:44:00,Jones Street,Bush Street,Sutter Street,38.41237553342815,38.41237553342815
2014-02-03 13:44:00,Jones Street,Sutter Street,Jones Street,50.36842105263158,51.333333333333336
2014-02-03 13:44:00,Jones Street,Post Street,Colin Place,37.05,44.0
2014-02-03 13:44:00,Jones Street,Colin Place,Geary Street,27.210526315789473,29.0
2014-02-03 13:56:00,Jones Street,Antonio Street,Ellis Street,38.3,43.0
2014-02-04 12:57:00,Van Ness Avenue,Van Ness Avenue,Fell Street,16.05,16.5
2014-02-04 12:57:00,Van Ness Avenue,Hayes Street,Van Ness Avenue,18.434782608695652,18.25
2014-02-05 13:55:00,Geary Street,Jones Street,Geary Street,28.36842105263158,37.666666666666664
2014-02-05 07:47:00,Van Ness Avenue,Geary Boulevard,Myrtle Street,35.09090909090909,43.666666666666664
2014-02-05 07:48:00,Van Ness Avenue,Van Ness Avenue,Eddy Street,60.04347826086956,70.66666666666667
2014-02-05 07:49:00,Van Ness Avenue,Van Ness Avenue,Turk Street,76.21052631578948,77.33333333333333
2014-02-05 09:06:00,Van Ness Avenue,Van Ness Avenue,Turk Street,76.21052631578948,77.33333333333333
2014-02-05 07:46:00,Van Ness Avenue,Bush Street,Fern Street,111.0909090909091,122.0
2014-02-05 07:47:00,Van Ness Avenue,Daniel Burnham Court,Post Street,47.526315789473685,44.333333333333336
2014-02-05 15:44:00,Mission Street,Julia Street,Angelo's Alley,33.59090909090909,37.333333333333336
2014-02-05 15:45:00,Mission Street,6th Street,7th Street,40.61904761904762,48.0
2014-02-05 07:50:00,Van Ness Avenue,Van Ness Avenue,Grove Street,12.916666666666666,15.333333333333334
2014-02-05 09:28:00,Van Ness Avenue,Van Ness Avenue,Grove Street,12.916666666666666,15.333333333333334
